,street,zipcode,price,sq,rooms,gestoffeerd,available
https://www.woonnet.nl/huurwoning/amsterdam/3390844_le-mairekade,Le Mairekade ,1013 CB,1200.0,50,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/3354984_lijnbaansgracht,Lijnbaansgracht ,1015 TW,2000.0,70,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/3326200_thj-lammerslaan,Th.j. Lammerslaan ,1064 GW,1650.0,88,2,Gestoffeerd Of Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/3304173_marnixstraat,Marnixstraat ,1015 TW,1700.0,56,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/3298754_leksmondhof,Leksmondhof ,1108 EM,1550.0,81,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/3241423_westlandgracht,Westlandgracht ,1058 TK,1850.0,85,2,Gestoffeerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/3221606_archimedesweg,Archimedesweg ,1094 GA,1350.0,50,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/3163995_jan-janzenstraat,Jan Janzenstraat ,1063 EL,1800.0,100,3,Gestoffeerd,2020-10-09
https://www.woonnet.nl/huurwoning/amsterdam/3163533_hogeweg,Hogeweg ,1098 BT,1750.0,81,1,Gemeubileerd,2020-10-05
https://www.woonnet.nl/huurwoning/amsterdam/3163731_jeltje-de-bosch-kemperpad,Jeltje De Bosch Kemperpad ,1054 PH,1850.0,85,3,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2997957_sassenheimstraat,Sassenheimstraat ,1059 BB,1650.0,63,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/3057403_ladogameerhof,Ladogameerhof ,1060 PJ,1800.0,108,2,Gemeubileerd,2020-10-14
https://www.woonnet.nl/huurwoning/amsterdam/3059387_tuinbouwstraat,Tuinbouwstraat ,1097 XP,1650.0,90,3,Kaal,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/3054463_oeverpad,Oeverpad ,1068,1500.0,120,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2996902_sloterkade,Sloterkade ,1058 AN,1700.0,73,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2831174_talbotstraat,Talbotstraat ,1087 CN,1450.0,70,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2956103_pieter-langendijkstraat,Pieter Langendijkstraat ,1054 XW,1550.0,60,1,Gemeubileerd,2020-11-04
https://www.woonnet.nl/huurwoning/amsterdam/2834657_kuipersstraat,Kuipersstraat ,1074 EE,1950.0,60,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2834793_linnaeusstraat,Linnaeusstraat ,1092 CK,1500.0,70,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2815759_emmy-andriessestraat,Emmy Andriessestraat ,1087 NE,2920.0,158,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/2815671_emmy-andriessestraat,Emmy Andriessestraat ,1087 NE,1925.0,141,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/2673559_lange-leidsedwarsstraat,Lange Leidsedwarsstraat ,1017 NR,1500.0,60,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2577118_stadionkade,Stadionkade ,1077 HW,2600.0,105,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2573443_lodewijk-tripstraat,Lodewijk Tripstraat ,1052 ER,1600.0,65,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2518511_pieter-calandlaan,Pieter Calandlaan ,1068 SN,1475.0,70,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2488006_nieuwe-kerkstraat,Nieuwe Kerkstraat ,1018 EC,1600.0,107,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2479779_prins-hendrikkade,Prins Hendrikkade ,1012 MK,1650.0,55,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2421457_orteliuskade,Orteliuskade ,1057 AP,1500.0,60,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2420290_nachtwachtlaan,Nachtwachtlaan ,1058 EA,1500.0,60,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2420761_waldenlaan,Waldenlaan ,1093 KT,2000.0,84,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2402724_biesboschstraat,Biesboschstraat ,1078,1950.0,80,3,Gemeubileerd,2020-09-28
https://www.woonnet.nl/huurwoning/amsterdam/2400350_griseldestraat,Griseldestraat ,1055 AR,1600.0,58,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2345101_jan-evertsenstraat,Jan Evertsenstraat ,1057 BL,1400.0,47,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2313417_albert-cuypstraat,Albert Cuypstraat ,1072 CT,1450.0,45,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2304932_vechtstraat,Vechtstraat ,1078 VB,1475.0,60,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2304333_johan-van-der-keukenstraat,Johan Van Der Keukenstraat ,1087 BE,1350.0,41,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2300984_theophile-de-bockstraat,Theophile De Bockstraat ,1058 TV,1500.0,51,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2298832_hannie-termeulenpad,Hannie Termeulenpad ,1095,1400.0,45,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2296807_nachtwachtlaan,Nachtwachtlaan ,1058 EA,1500.0,55,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2290271_dirk-vreekenstraat,Dirk Vreekenstraat ,1019 DP,1950.0,90,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2287850_johan-van-der-keukenstraat,Johan Van Der Keukenstraat ,1087 BE,1350.0,47,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2288977_laurierstraat,Laurierstraat ,1016 PG,2850.0,103,3,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2287245_semarangstraat,Semarangstraat ,1095 EZ,1500.0,49,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/631244_oude-waal,Oude Waal ,1011 BX,2250.0,100,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2210808_amsteldijk,Amsteldijk ,1074 HP,1900.0,80,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2209412_jozef-israelskade,Jozef Israelskade ,1072 AW,1650.0,60,99,Per direct beschikbaar,gratis!</span>
https://www.woonnet.nl/huurwoning/amsterdam/2208530_westerkade,Westerkade ,1015 XA,1500.0,55,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2208550_mary-zeldenruststraat,Mary Zeldenruststraat ,1091 DL,1900.0,71,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2190803_hembrugstraat,Hembrugstraat ,1013 WV,1400.0,48,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2173991_middeliestraat,Middeliestraat ,1023 AK,1687.0,80,3,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2058297_charlotte-brontestraat,Charlotte Brontestraat ,1102 XB,1450.0,60,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2058423_jan-bernardusstraat,Jan Bernardusstraat ,1091 TT,1500.0,55,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2054874_spaarndammerdijk,Spaarndammerdijk ,1013 ZM,1500.0,65,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2037686_tommaso-albinonistraat,Tommaso Albinonistraat ,1083 HM,2350.0,120,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/2000535_eerste-jan-van-der-heijdenstraat,Eerste Jan Van Der Heijdenstraat ,1072 NH,1500.0,45,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1905131_gillis-van-ledenberchstraat,Gillis Van Ledenberchstraat ,1051 MC,1900.0,70,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1904157_jisperveldstraat,Jisperveldstraat ,1024 AA,1100.0,37,99,Beschikbaar per: 2020-07-13,gratis!</span>
https://www.woonnet.nl/huurwoning/amsterdam/1902935_von-guerickestraat,Von Guerickestraat ,1097 PZ,1400.0,54,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1680211_cooperatiehof,Cooperatiehof ,1073 JP,1650.0,51,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1807184_gillis-van-ledenberchstraat,Gillis Van Ledenberchstraat ,1051 MC,2150.0,95,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1734477_houthavenkade,Houthavenkade ,1014 ZB,1450.0,50,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1732786_curacaostraat,Curacaostraat ,1058 BJ,1500.0,58,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1189_tichelstraat,Tichelstraat ,1015 KR,2950.0,180,3,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1588172_wilhelminastraat,Wilhelminastraat ,1054 WH,1500.0,57,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1588175_anjeliersstraat,Anjeliersstraat ,1015 DS,1700.0,66,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1519107_tweede-oosterparkstraat,Tweede Oosterparkstraat ,1091 TV,2200.0,90,3,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1514332_ten-katestraat,Ten Katestraat ,1053 CG,1500.0,44,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1502516_loodskotterhof,Loodskotterhof ,1034 CK,1400.0,82,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1412787_joubertstraat,Joubertstraat ,1091 XM,1600.0,63,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1403375_plantage-muidergracht,Plantage Muidergracht ,1018 TK,1400.0,60,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1402419_van-hogendorpstraat,Van Hogendorpstraat ,1051 XS,1400.0,39,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1283491_eerste-jan-steenstraat,Eerste Jan Steenstraat ,1072 NH,1500.0,63,2,Gestoffeerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1272607_hoofdweg,Hoofdweg ,1058 BW,1400.0,57,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1201230_theodoor-van-hoytemastraat,Theodoor Van Hoytemastraat ,1062 CG,1400.0,39,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1179240_millingenhof,Millingenhof ,1106 KA,1200.0,58,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1151925_gerard-doustraat,Gerard Doustraat ,1072 AN,1450.0,32,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1151639_sumatrastraat,Sumatrastraat ,1094 LL,1500.0,60,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1151068_nida-senffstraat,Nida Senffstraat ,1095,1500.0,67,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1064776_sloterkade,Sloterkade ,1058 AN,2050.0,115,3,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1044984_emmy-andriessestraat,Emmy Andriessestraat ,1087 NE,1925.0,141,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1041542_jan-vrijmanstraat,Jan Vrijmanstraat ,1087 NB,1940.0,139,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1037378_emmy-andriessestraat,Emmy Andriessestraat ,1087 NE,1600.0,102,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/969472_circusplein,Circusplein ,1033 ZE,1250.0,55,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/914737_de-wittenkade,De Wittenkade ,1051 BE,1495.0,55,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/881545_rijnstraat,Rijnstraat ,1079 HW,2100.0,80,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/842732_pieter-calandlaan,Pieter Calandlaan ,1068 SN,1750.0,100,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/842742_galjootstraat,Galjootstraat ,1086 VE,1650.0,90,2,Gemeubileerd,2020-05-31
https://www.woonnet.nl/huurwoning/amsterdam/841577_zeeburgerkade,Zeeburgerkade ,1019 HA,2000.0,110,2,Gemeubileerd,2020-06-01
https://www.woonnet.nl/huurwoning/amsterdam/841723_sloterweg,Sloterweg ,1066,1390.0,95,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/841836_vincent-van-goghstraat,Vincent Van Goghstraat ,1072 KJ,1750.0,80,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/842138_rijnstraat,Rijnstraat ,1078 PT,1650.0,85,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/837727_veldhuizenstraat,Veldhuizenstraat ,1106 DG,1450.0,82,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/838598_maria-austriastraat,Maria Austriastraat ,1087 CN,1590.0,90,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/838824_silodam,Silodam ,1013 AW,1800.0,100,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/840523_maldenhof,Maldenhof ,1106 EA,1750.0,110,3,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/841037_overtoom,Overtoom ,1054 HA,1900.0,81,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/826980_bredeweg,Bredeweg ,1098 BE,2950.0,140,3,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/686116_jacob-van-lennepstraat,Jacob Van Lennepstraat ,1053 HA,1550.0,70,99,Per direct beschikbaar,gratis!</span>
https://www.woonnet.nl/huurwoning/amsterdam/630653_herengracht,Herengracht ,1015 BA,3000.0,135,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/631241_oude-waal,Oude Waal ,1011 BX,2500.0,110,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/626242_bloemgracht,Bloemgracht ,1016 KA,2150.0,65,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/626627_eerste-leliedwarsstraat,Eerste Leliedwarsstraat ,1015 SZ,1975.0,45,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/543782_martin-vlaarkade,Martin Vlaarkade ,1013 CS,1139.0,45,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/449890_emmy-andriessestraat,Emmy Andriessestraat ,1087 NE,2740.0,154,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1322_stadionplein,Stadionplein ,1076 CK,2175.0,106,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1362_jan-vrijmanstraat,Jan Vrijmanstraat ,1087 NB,1920.0,139,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1177_omval,Omval ,1096 AA,2000.0,110,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1178_utrechtsestraat,Utrechtsestraat ,1017 VH,2350.0,100,2,Gestoffeerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1179_prinsengracht,Prinsengracht ,1015 NA,1750.0,95,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1180_singel,Singel ,1017 AX,2275.0,126,2,Gestoffeerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1183_eerste-schinkelstraat,Eerste Schinkelstraat ,1075 TW,1550.0,60,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1185_paardenstraat,Paardenstraat ,1017 CX,1500.0,50,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1193_bredeweg,Bredeweg ,1098 BE,1450.0,60,1,Gestoffeerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1194_keizersgracht,Keizersgracht ,1015 CD,1500.0,75,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1196_prinsengracht,Prinsengracht ,1015 NA,2300.0,2,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1197_nes,Nes ,1012 KC,2350.0,2,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1198_korsjespoortsteeg,Korsjespoortsteeg ,1015 AP,1250.0,1,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1199_singel,Singel ,1017 AX,1650.0,1,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1200_kinkerstraat,Kinkerstraat ,1053 DB,2375.0,2,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1201_brouwersgracht,Brouwersgracht ,1013 GW,1500.0,1,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1202_rokin,Rokin ,1012 KK,1850.0,2,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1203_sint-luciensteeg,Sint Luciënsteeg ,1012 PM,1550.0,1,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1204_rustenburgerstraat,Rustenburgerstraat ,1074 ET,1750.0,2,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1205_postjeskade,Postjeskade ,1058 DE,1575.0,2,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1206_ten-katestraat,Ten Katestraat ,1053 CG,1595.0,1,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1208_kattengat,Kattengat ,1012 SZ,1575.0,1,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1209_van-oldenbarneveldtplein,Van Oldenbarneveldtplein ,1052 JK,2475.0,3,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1139_lumeijstraat,Lumeijstraat ,1056,2750.0,3,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1140_koggestraat,Koggestraat ,1012 TA,1675.0,2,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1141_singel,Singel ,1017 AX,1950.0,1,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1142_postjeskade,Postjeskade ,1058 DE,1500.0,2,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1143_spuistraat,Spuistraat ,1012 MJ,1400.0,1,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1146_planciusstraat,Planciusstraat ,1013 MD,1375.0,1,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1147_albert-cuypstraat,Albert Cuypstraat ,1072 CT,1400.0,1,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1148_pieter-van-der-doesstraat,Pieter Van Der Doesstraat ,1056 VA,1600.0,2,99,onbekend,onbekend
https://www.woonnet.nl/huurwoning/amsterdam/1153_van-ostadestraat,Van Ostadestraat ,1072 SL,1500.0,60,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1156_assumburg,Assumburg ,1081 GA,1650.0,90,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1159_van-heemskerckstraat,Van Heemskerckstraat ,1013 PA,1795.0,115,2,Gestoffeerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1161_curacaostraat,Curacaostraat ,1058 BJ,1475.0,60,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1170_nassaukade,Nassaukade ,1013 EN,1550.0,65,1,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1171_westerkade,Westerkade ,1015 XA,1600.0,55,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1172_reguliersdwarsstraat,Reguliersdwarsstraat ,1017 BM,1750.0,75,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1175_hartenstraat,Hartenstraat ,1016 CA,2200.0,110,2,Gemeubileerd,beschikbaar
https://www.woonnet.nl/huurwoning/amsterdam/1176_smitstraat,Smitstraat ,1103 DD,1500.0,70,2,Gemeubileerd,beschikbaar
