,street,zipcode,price,sq,rooms,gestoffeerd,available,date added
https://www.woonnet.nl/huurwoning/amsterdam/10095068_adolphine-eduardine-kokplantsoen,Adolphine Eduardine Kokplantsoen ,1063 KX,1650.0,94,2,Gemeubileerd,2020-07-01,2020-06-15 12:24:43.415350
https://www.woonnet.nl/huurwoning/amsterdam/10095210_agamemnonstraat,Agamemnonstraat 35 huis,1076 LP,2000.0,75,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:43.416092
https://www.woonnet.nl/huurwoning/amsterdam/4017_barbusselaan,Barbusselaan ,1102 TX,550.0,80,3,Gestoffeerd,beschikbaar,2020-06-15 12:24:43.416778
https://www.woonnet.nl/huurwoning/amsterdam/10095220_taksteeg,Taksteeg 3 III,1012 PB,1250.0,46,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:44.055596
https://www.woonnet.nl/huurwoning/amsterdam/10092642_herengracht,Herengracht ,1015 BA,2975.0,135,2,Beschikbaar per: 2020-08-03,gratis!</span>,2020-06-15 12:24:44.640969
https://www.woonnet.nl/huurwoning/amsterdam/7087_tweede-oosterparkstraat,Tweede Oosterparkstraat ,1091 HT,995.0,35,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:44.641698
https://www.woonnet.nl/huurwoning/amsterdam/10094094_suze-robertsonstraat,Suze Robertsonstraat ,1062 BT,1350.0,49,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:44.950005
https://www.woonnet.nl/huurwoning/amsterdam/10091741_van-eeghenstraat,Van Eeghenstraat ,1071 GE,2850.0,160,3,Beschikbaar per: 2020-07-01,gratis!</span>,2020-06-15 12:24:45.562819
https://www.woonnet.nl/huurwoning/amsterdam/2151_burgemeester-hogguerstraat,Burgemeester Hogguerstraat ,1064 EG,655.0,12,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:45.563551
https://www.woonnet.nl/huurwoning/amsterdam/10091990_van-leijenberghlaan,Van Leijenberghlaan ,1082 GM,2000.0,99,2,Beschikbaar per: 2020-07-01,gratis!</span>,2020-06-15 12:24:45.864480
https://www.woonnet.nl/huurwoning/amsterdam/10090671_voetboogstraat,Voetboogstraat ,1012 XK,1950.0,65,2,Gemeubileerd,beschikbaar,2020-06-15 12:24:46.127482
https://www.woonnet.nl/huurwoning/amsterdam/3558_staringplein,Staringplein ,1054 VL,583.0,65,3,Gestoffeerd,beschikbaar,2020-06-15 12:24:46.128239
https://www.woonnet.nl/huurwoning/amsterdam/6243914_kijkduinstraat,Kijkduinstraat ,1055 DR,1500.0,53,2,Gemeubileerd,beschikbaar,2020-06-15 12:24:47.407141
https://www.woonnet.nl/huurwoning/amsterdam/5776438_oogststraat,Oogststraat ,1097 ZR,1650.0,80,3,Gemeubileerd,beschikbaar,2020-06-15 12:24:47.664136
https://www.woonnet.nl/huurwoning/amsterdam/5765_bilderdijkstraat,Bilderdijkstraat ,1053 LD,1250.0,40,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:47.664896
https://www.woonnet.nl/huurwoning/amsterdam/10073596_oude-braak,Oude Braak ,1012 PS,2150.0,100,2,Gemeubileerd,2020-07-01,2020-06-15 12:24:48.021889
https://www.woonnet.nl/huurwoning/amsterdam/9964098_kloveniersburgwal,Kloveniersburgwal ,1012 CW,1480.0,43,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:48.329208
https://www.woonnet.nl/huurwoning/amsterdam/3662_ijdoornlaan,IJdoornlaan ,1034 BM,1015.0,71,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:48.329943
https://www.woonnet.nl/huurwoning/amsterdam/4200368_poolstraat,Poolstraat ,1018 LR,1450.0,48,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:48.570896
https://www.woonnet.nl/huurwoning/amsterdam/2277_bella-vistastraat,Bella Vistastraat ,1096 AC,1018.0,49,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:48.571610
https://www.woonnet.nl/huurwoning/amsterdam/9323_molenbeekstraat,Molenbeekstraat ,1078 XA,1300.0,75,2,Gestoffeerd,beschikbaar,2020-06-15 12:24:48.572284
https://www.woonnet.nl/huurwoning/amsterdam/10068714_krugerplein,Krugerplein 22 IIV,1091 KZ,1200.0,38,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:49.275588
https://www.woonnet.nl/huurwoning/amsterdam/10053061_wanningstraat,Wanningstraat 14 C,1071 LB,2750.0,96,3,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:49.276112
https://www.woonnet.nl/huurwoning/amsterdam/9983191_barbusselaan,Barbusselaan ,1102 TS,1650.0,80,3,Gestoffeerd,beschikbaar,2020-06-15 12:24:49.558002
https://www.woonnet.nl/huurwoning/amsterdam/4335212_burgemeester-hogguerstraat,Burgemeester Hogguerstraat ,1064 CK,1400.0,48,1,Gemeubileerd,2020-12-21,2020-06-15 12:24:50.172116
https://www.woonnet.nl/huurwoning/amsterdam/10049820_groen-van-prinstererstraat,Groen Van Prinstererstraat 42 hs,1051 EN,1800.0,61,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:50.172850
https://www.woonnet.nl/huurwoning/amsterdam/9983219_wijenburg,Wijenburg ,1082 VN,650.0,20,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:50.479451
https://www.woonnet.nl/huurwoning/amsterdam/10044803_bella-vistastraat,Bella Vistastraat 220,1096 AC,1850.0,85,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:50.742088
https://www.woonnet.nl/huurwoning/amsterdam/10038170_woestduinstraat,Woestduinstraat ,1058 SX,1699.0,60,2,Gemeubileerd/gestoffeerd,2020-07-01,2020-06-15 12:24:51.093581
https://www.woonnet.nl/huurwoning/amsterdam/4034_burgemeester-hogguerstraat,Burgemeester Hogguerstraat ,1064 CV,675.0,12,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:51.094347
https://www.woonnet.nl/huurwoning/amsterdam/10035109_quellijnstraat,Quellijnstraat ,1072 XM,1650.0,85,2,Beschikbaar per: 2020-07-31,gratis!</span>,2020-06-15 12:24:52.321847
https://www.woonnet.nl/huurwoning/amsterdam/9501405_vinkenstraat,Vinkenstraat ,1013 JL,1650.0,60,1,Gemeubileerd/gestoffeerd,2020-07-01,2020-06-15 12:24:52.585852
https://www.woonnet.nl/huurwoning/amsterdam/1416_wijenburg,Wijenburg ,1082 VV,650.0,20,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:52.586607
https://www.woonnet.nl/huurwoning/amsterdam/10030339_reguliersdwarsstraat,Reguliersdwarsstraat ,1017 BM,1700.0,105,2,Beschikbaar per: 2020-07-01,gratis!</span>,2020-06-15 12:24:52.872753
https://www.woonnet.nl/huurwoning/amsterdam/10000427_oudezijds-voorburgwal,Oudezijds Voorburgwal 169 ll,1012 ET,1600.0,50,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:52.873472
https://www.woonnet.nl/huurwoning/amsterdam/3059_minervaplein,Minervaplein ,1077 TM,550.0,22,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:52.874156
https://www.woonnet.nl/huurwoning/amsterdam/10000373_michelangelostraat,Michelangelostraat 23 I,1077 BP,2100.0,78,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:52.874826
https://www.woonnet.nl/huurwoning/amsterdam/9998579_pieter-baststraat,Pieter Baststraat 20 4,1071 TX,1900.0,75,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:52.875478
https://www.woonnet.nl/huurwoning/amsterdam/5406_wedderborg,Wedderborg ,1082 TB,630.0,68,3,Gestoffeerd,beschikbaar,2020-06-15 12:24:52.876111
https://www.woonnet.nl/huurwoning/amsterdam/9999805_grubbehoeve,Grubbehoeve 619,1103 GZ,1300.0,70,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:54.165411
https://www.woonnet.nl/huurwoning/amsterdam/6514510_pieter-cornelisz-hooftstraat,Pieter Cornelisz. Hooftstraat ,1071 BL,2200.0,90,2,Gestoffeerd,beschikbaar,2020-06-15 12:24:54.780335
https://www.woonnet.nl/huurwoning/amsterdam/4590_jacques-veltmanstraat,Jacques Veltmanstraat ,1065 EN,1250.0,47,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:54.781092
https://www.woonnet.nl/huurwoning/amsterdam/9991496_van-heenvlietlaan,Van Heenvlietlaan ,1083 CM,1995.0,111,3,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:54.781750
https://www.woonnet.nl/huurwoning/amsterdam/9994700_oudeschans,Oudeschans 7 - A,1011 BD,2350.0,85,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:55.394583
https://www.woonnet.nl/huurwoning/amsterdam/6394_delflandplein,Delflandplein ,1062 HV,525.0,74,3,Gestoffeerd,beschikbaar,2020-06-15 12:24:55.395317
https://www.woonnet.nl/huurwoning/amsterdam/9994912_wamberg,Wamberg ,1083 CW,2150.0,121,3,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:55.395975
https://www.woonnet.nl/huurwoning/amsterdam/9989457_van-heenvlietlaan,Van Heenvlietlaan ,1083 CL,2150.0,121,3,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:55.396651
https://www.woonnet.nl/huurwoning/amsterdam/9731_grimburgwal,Grimburgwal ,1012 GA,1000.0,26,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:55.397322
https://www.woonnet.nl/huurwoning/amsterdam/9978972_liedekerkeplantsoen,Liedekerkeplantsoen 24,1066 WP,1750.0,120,3,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:56.037391
https://www.woonnet.nl/huurwoning/amsterdam/9982412_minervaplein,Minervaplein ,1077 TW,1850.0,117,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:56.037912
https://www.woonnet.nl/huurwoning/amsterdam/6022_tussen-meer,Tussen Meer ,1069 DW,600.0,80,3,Gemeubileerd,beschikbaar,2020-06-15 12:24:56.038455
https://www.woonnet.nl/huurwoning/amsterdam/9982659_ruysdaelkade,Ruysdaelkade ,1072 AG,1650.0,60,2,Beschikbaar per: 2020-07-01,gratis!</span>,2020-06-15 12:24:56.302524
https://www.woonnet.nl/huurwoning/amsterdam/9977989_jan-van-galenstraat,Jan Van Galenstraat 186 4,1056 CJ,1450.0,88,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:56.303230
https://www.woonnet.nl/huurwoning/amsterdam/4581_du-perronstraat,Du Perronstraat ,1064 JS,564.0,64,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:56.303903
https://www.woonnet.nl/huurwoning/amsterdam/9978075_knsm-laan,Knsm-Laan ,1019 LW,1850.0,110,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:56.622477
https://www.woonnet.nl/huurwoning/amsterdam/9978669_aj-koejemansstraat,A.j. Koejemansstraat ,1069 PL,1650.0,72,2,Gemeubileerd,beschikbaar,2020-06-15 12:24:56.881035
https://www.woonnet.nl/huurwoning/amsterdam/3413_willem-augustinstraat,Willem Augustinstraat ,1061 MJ,1115.0,91,2,Gestoffeerd,beschikbaar,2020-06-15 12:24:56.881794
https://www.woonnet.nl/huurwoning/amsterdam/9978949_de-wittenkade,De Wittenkade 150 II,1051 AN,1450.0,50,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:57.310096
https://www.woonnet.nl/huurwoning/amsterdam/9500516_kerkstraat,Kerkstraat 88 1,1017 GN,2250.0,150,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:57.310623
https://www.woonnet.nl/huurwoning/amsterdam/9904495_botticellistraat,Botticellistraat ,1077 EZ,1495.0,1,99,onbekend,onbekend,2020-06-15 12:24:57.640915
https://www.woonnet.nl/huurwoning/amsterdam/4131968_marnixstraat,Marnixstraat ,1015 TW,1650.0,58,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:58.159373
https://www.woonnet.nl/huurwoning/amsterdam/4136_kraanspoor,Kraanspoor ,1033 SC,855.0,46,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:58.160091
https://www.woonnet.nl/huurwoning/amsterdam/6578_kadijksplein,Kadijksplein ,1018 AC,1100.0,35,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:58.160771
https://www.woonnet.nl/huurwoning/amsterdam/9964271_oosterdokskade,Oosterdokskade ,1011 BS,2750.0,100,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:58.465154
https://www.woonnet.nl/huurwoning/amsterdam/9968000_marnixstraat,Marnixstraat 364 B,1016 XW,1503.0,68,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:58.465866
https://www.woonnet.nl/huurwoning/amsterdam/1916_alfred-doblinstraat,Alfred Döblinstraat ,1102 VL,550.0,80,3,Gestoffeerd,beschikbaar,2020-06-15 12:24:58.466548
https://www.woonnet.nl/huurwoning/amsterdam/9964235_tweede-jan-steenstraat,Tweede Jan Steenstraat 111 B,1074 CN,1650.0,66,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:59.107987
https://www.woonnet.nl/huurwoning/amsterdam/9964253_van-woustraat,Van Woustraat 115 IV,1074 AH,1975.0,60,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:59.108512
https://www.woonnet.nl/huurwoning/amsterdam/9883510_alfred-doblinstraat,Alfred Döblinstraat ,1102 VH,1650.0,80,3,Gestoffeerd,beschikbaar,2020-06-15 12:24:59.693799
https://www.woonnet.nl/huurwoning/amsterdam/9962204_prinsengracht,Prinsengracht 509 hs,1016 HR,1550.0,52,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:59.694526
https://www.woonnet.nl/huurwoning/amsterdam/9919016_evert-cornelisstraat,Evert Cornelisstraat 3 II,1077 KV,2350.0,105,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:59.695191
https://www.woonnet.nl/huurwoning/amsterdam/9879095_brouwersgracht,Brouwersgracht ,1013 GW,2100.0,2,99,onbekend,onbekend,2020-06-15 12:24:59.773710
https://www.woonnet.nl/huurwoning/amsterdam/4185_dr-h-colijnstraat,Dr. H. Colijnstraat ,1067 CP,1065.0,99,2,Gestoffeerd,beschikbaar,2020-06-15 12:24:59.774424
https://www.woonnet.nl/huurwoning/amsterdam/9907224_boutenburg,Boutenburg ,1068 XZ,1650.0,65,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:00.310076
https://www.woonnet.nl/huurwoning/amsterdam/2535_johan-van-der-keukenstraat,Johan van der Keukenstraat ,1087 BC,1200.0,50,1,Gestoffeerd,beschikbaar,2020-06-15 12:25:00.310808
https://www.woonnet.nl/huurwoning/amsterdam/9906903_ruysdaelstraat,Ruysdaelstraat 58 A-I,1071 XE,1750.0,56,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:00.951074
https://www.woonnet.nl/huurwoning/amsterdam/9906119_montelbaanstraat,Montelbaanstraat 11 II,1011 EG,1350.0,50,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:00.951601
https://www.woonnet.nl/huurwoning/amsterdam/4698_hogeweg,Hogeweg ,1098 CK,1250.0,54,2,Gestoffeerd,beschikbaar,2020-06-15 12:25:00.952158
https://www.woonnet.nl/huurwoning/amsterdam/9906291_utrechtsedwarsstraat,Utrechtsedwarsstraat 34 D,1017 WG,1750.0,60,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:00.952614
https://www.woonnet.nl/huurwoning/amsterdam/9906532_mauritsstraat,Mauritsstraat 36,1091 DA,1350.0,58,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:00.953066
https://www.woonnet.nl/huurwoning/amsterdam/5083_kloveniersburgwal,Kloveniersburgwal ,1011 KC,950.0,25,1,Gestoffeerd,beschikbaar,2020-06-15 12:25:00.953508
https://www.woonnet.nl/huurwoning/amsterdam/9903747_sarphatipark,Sarphatipark ,1073 CN,2250.0,93,2,Gemeubileerd,beschikbaar,2020-06-15 12:25:01.255142
https://www.woonnet.nl/huurwoning/amsterdam/9904347_prinsengracht-380-iiiiv,Prinsengracht 380 Iii+iv ,1016 JA,1950.0,95,3,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:01.255875
https://www.woonnet.nl/huurwoning/amsterdam/6692_daniel-stalpertstraat,Daniël Stalpertstraat ,1072 XH,1250.0,42,1,Gestoffeerd,beschikbaar,2020-06-15 12:25:01.256555
https://www.woonnet.nl/huurwoning/amsterdam/9902572_ruysdaelstraat,Ruysdaelstraat 58 I,1071 XE,1750.0,56,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:02.179228
https://www.woonnet.nl/huurwoning/amsterdam/9903159_keizersgracht,Keizersgracht 766 A,1017 EB,1000.0,19,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:02.179724
https://www.woonnet.nl/huurwoning/amsterdam/3885_van-heenvlietlaan,Van Heenvlietlaan ,1083 CM,650.0,116,3,Gestoffeerd,beschikbaar,2020-06-15 12:25:02.180280
https://www.woonnet.nl/huurwoning/amsterdam/9896508_gerrit-van-der-veenstraat,Gerrit Van Der Veenstraat 2 hs,1077 EC,2500.0,125,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:02.180739
https://www.woonnet.nl/huurwoning/amsterdam/9900985_keizersgracht,Keizersgracht 766 B,1017 EB,1250.0,28,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:02.181189
https://www.woonnet.nl/huurwoning/amsterdam/8174_harry-koningsbergerstraat,Harry Koningsbergerstraat ,1063 AH,1150.0,31,1,Gestoffeerd,beschikbaar,2020-06-15 12:25:02.181626
https://www.woonnet.nl/huurwoning/amsterdam/9900997_schaarsbergenstraat,Schaarsbergenstraat ,1107 JR,1450.0,72,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:02.447323
https://www.woonnet.nl/huurwoning/amsterdam/9901036_montelbaanstraat,Montelbaanstraat 3 hs,1011 EE,1500.0,46,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:02.448032
https://www.woonnet.nl/huurwoning/amsterdam/6893_prins-hendrikkade,Prins Hendrikkade ,1011 AR,1450.0,45,2,Gestoffeerd,beschikbaar,2020-06-15 12:25:02.448712
https://www.woonnet.nl/huurwoning/amsterdam/9894827_de-wittenkade,De Wittenkade 160 III,1051 AN,1600.0,67,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:03.100541
https://www.woonnet.nl/huurwoning/amsterdam/9896466_oostelijke-handelskade,Oostelijke Handelskade ,1019 BX,2000.0,100,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:03.687576
https://www.woonnet.nl/huurwoning/amsterdam/2373_markengouw,Markengouw ,1024 CZ,188.0,67,3,Gestoffeerd,beschikbaar,2020-06-15 12:25:03.688316
https://www.woonnet.nl/huurwoning/amsterdam/9882050_krugerplein,Krugerplein 22 IIV,1091 KZ,1200.0,38,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:03.688983
https://www.woonnet.nl/huurwoning/amsterdam/9884704_keizersgracht,Keizersgracht ,1015 CD,2250.0,115,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:03.770526
https://www.woonnet.nl/huurwoning/amsterdam/1661_reguliersgracht,Reguliersgracht ,1017 LJ,1265.0,37,1,Gestoffeerd,beschikbaar,2020-06-15 12:25:03.771253
https://www.woonnet.nl/huurwoning/amsterdam/9876191_bosboom-toussaintstraat,Bosboom Toussaintstraat ,1054 AL,2350.0,125,3,Gemeubileerd,2020-06-30,2020-06-15 12:25:04.055526
https://www.woonnet.nl/huurwoning/amsterdam/9876504_nijenburg,Nijenburg ,1081 GD,1400.0,80,2,Gemeubileerd,beschikbaar,2020-06-15 12:25:04.319428
https://www.woonnet.nl/huurwoning/amsterdam/3317_hillegomstraat,Hillegomstraat ,1058 LS,1150.0,50,1,Gestoffeerd,beschikbaar,2020-06-15 12:25:04.320184
https://www.woonnet.nl/huurwoning/amsterdam/9877546_pijnackerstraat,Pijnackerstraat 20 2,1072 JT,1550.0,50,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:04.942679
https://www.woonnet.nl/huurwoning/amsterdam/9478765_wagenaarstraat,Wagenaarstraat ,1093 CN,1250.0,45,1,Gemeubileerd,beschikbaar,2020-06-15 12:25:05.204814
https://www.woonnet.nl/huurwoning/amsterdam/9190_jacob-van-lennepkade,Jacob van Lennepkade ,1053 ML,850.0,24,1,Gemeubileerd,beschikbaar,2020-06-15 12:25:05.205568
https://www.woonnet.nl/huurwoning/amsterdam/4628342_johan-van-der-keukenstraat,Johan Van Der Keukenstraat ,1087 BE,1350.0,47,99,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:05.839952
https://www.woonnet.nl/huurwoning/amsterdam/9866987_jan-van-zutphenstraat,Jan Van Zutphenstraat ,1069 RS,1840.0,110,4,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:05.840658
https://www.woonnet.nl/huurwoning/amsterdam/3788_kea-boumanstraat,Kea Boumanstraat ,1095 MA,1250.0,50,1,Gestoffeerd,beschikbaar,2020-06-15 12:25:05.841339
https://www.woonnet.nl/huurwoning/amsterdam/9864196_johannes-verhulststraat,Johannes Verhulststraat ,1071 MR,2000.0,65,1,Gemeubileerd,beschikbaar,2020-06-15 12:25:06.146419
https://www.woonnet.nl/huurwoning/amsterdam/9865191_korte-geuzenstraat,Korte Geuzenstraat 408,1056 KV,1250.0,37,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:06.147154
https://www.woonnet.nl/huurwoning/amsterdam/9788647_van-speijkstraat,Van Speijkstraat ,1057 HA,1695.0,2,99,onbekend,onbekend,2020-06-15 12:25:06.452164
https://www.woonnet.nl/huurwoning/amsterdam/6501151_binnenkant,Binnenkant ,1011 BG,2250.0,100,2,Gestoffeerd,beschikbaar,2020-06-15 12:25:07.508804
https://www.woonnet.nl/huurwoning/amsterdam/9850092_prinsengracht-380-iiiiv,Prinsengracht 380 Iii+iv ,1016 JA,1950.0,95,3,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:07.509330
https://www.woonnet.nl/huurwoning/amsterdam/2724_liendenhof,Liendenhof ,1108 HV,1350.0,120,3,Gestoffeerd,beschikbaar,2020-06-15 12:25:07.509842
https://www.woonnet.nl/huurwoning/amsterdam/9850243_soendastraat,Soendastraat ,1094 BE,1500.0,58,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:07.772244
https://www.woonnet.nl/huurwoning/amsterdam/9849669_vechtstraat,Vechtstraat 52 -I,1078 RM,1800.0,75,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:07.772948
https://www.woonnet.nl/huurwoning/amsterdam/3578_nieuwpoortstraat,Nieuwpoortstraat ,1055 RZ,1350.0,48,2,Gemeubileerd,beschikbaar,2020-06-15 12:25:07.773621
https://www.woonnet.nl/huurwoning/amsterdam/9849324_milletstraat,Milletstraat 17 hs,1077 ZA,2650.0,113,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:07.774264
https://www.woonnet.nl/huurwoning/amsterdam/9847019_eerste-constantijn-huygensstraat,Eerste Constantijn Huygensstraat 73 I,1054 BT,2100.0,116,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:07.774894
https://www.woonnet.nl/huurwoning/amsterdam/6143_osdorperweg,Osdorperweg ,1067 SW,620.0,18,1,Gemeubileerd,beschikbaar,2020-06-15 12:25:07.775478
https://www.woonnet.nl/huurwoning/amsterdam/9847267_oudezijds-achterburgwal,Oudezijds Achterburgwal ,1012 DA,1500.0,57,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:08.911293
https://www.woonnet.nl/huurwoning/amsterdam/9848226_haarlemmermeerstraat,Haarlemmermeerstraat 130 II,1058 KH,1550.0,56,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:08.911999
https://www.woonnet.nl/huurwoning/amsterdam/9766280_bloemgracht,Bloemgracht ,1016 KA,2078.0,2,99,onbekend,onbekend,2020-06-15 12:25:09.218385
https://www.woonnet.nl/huurwoning/amsterdam/9846601_borssenburgstraat,Borssenburgstraat ,1078 VA,2250.0,85,3,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:09.524396
https://www.woonnet.nl/huurwoning/amsterdam/9844884_michelangelostraat,Michelangelostraat 108 huis,1077 CH,2900.0,117,3,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:09.525107
https://www.woonnet.nl/huurwoning/amsterdam/3269_kastanjeplein,Kastanjeplein ,1092 CH,825.0,58,2,Gestoffeerd,beschikbaar,2020-06-15 12:25:09.525787
https://www.woonnet.nl/huurwoning/amsterdam/6509009_camperstraat,Camperstraat ,1091 AD,1850.0,81,2,Gemeubileerd,beschikbaar,2020-06-15 12:25:09.832597
https://www.woonnet.nl/huurwoning/amsterdam/8052_leuvenstraat,Leuvenstraat ,1066 DZ,1150.0,99,2,Gestoffeerd,beschikbaar,2020-06-15 12:25:09.833317
https://www.woonnet.nl/huurwoning/amsterdam/5846_kolfschotenstraat,Kolfschotenstraat ,1104 PH,1150.0,50,1,Gemeubileerd,beschikbaar,2020-06-15 12:25:09.833998
https://www.woonnet.nl/huurwoning/amsterdam/6632_mary-van-der-sluisstraat,Mary van der Sluisstraat ,1095 ME,975.0,35,1,Gestoffeerd,01-07-2020,2020-06-15 12:25:10.474269
https://www.woonnet.nl/huurwoning/amsterdam/8108_senecastraat,Senecastraat ,1064 ZK,1017.0,59,2,Gestoffeerd,beschikbaar,2020-06-15 12:25:10.474805
https://www.woonnet.nl/huurwoning/amsterdam/9546_balboastraat,Balboastraat ,1057 VS,692.0,80,3,Gestoffeerd,beschikbaar,2020-06-15 12:25:10.475349
https://www.woonnet.nl/huurwoning/amsterdam/9836487_maassluisstraat,Maassluisstraat ,1062 GG,1450.0,40,1,Gestoffeerd,beschikbaar,2020-06-15 12:25:11.060631
https://www.woonnet.nl/huurwoning/amsterdam/9830570_grensstraat,Grensstraat 18 -2,1091 SZ,1350.0,65,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:11.061364
https://www.woonnet.nl/huurwoning/amsterdam/9435_jan-evertsenstraat,Jan Evertsenstraat ,1056 EH,1150.0,30,1,Gestoffeerd,beschikbaar,2020-06-15 12:25:11.062075
https://www.woonnet.nl/huurwoning/amsterdam/9830738_hillegomstraat,Hillegomstraat 6 - II,1058 LS,1150.0,50,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:11.710913
https://www.woonnet.nl/huurwoning/amsterdam/9830419_orteliusstraat,Orteliusstraat 371 II,1056 PD,1900.0,100,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:11.711618
https://www.woonnet.nl/huurwoning/amsterdam/5180074_sint-luciensteeg,Sint Luciensteeg ,1012 PM,1450.0,1,99,onbekend,onbekend,2020-06-15 12:25:12.291874
https://www.woonnet.nl/huurwoning/amsterdam/9826334_wijdesteeg,Wijdesteeg ,1012 RN,1800.0,55,1,Gemeubileerd,beschikbaar,2020-06-15 12:25:13.517687
https://www.woonnet.nl/huurwoning/amsterdam/4248575_maarten-harpertszoon-trompstraat,Maarten Harpertszoon Trompstraat ,1056 HT,1750.0,100,2,Gemeubileerd,2020-12-31,2020-06-15 12:25:13.826233
https://www.woonnet.nl/huurwoning/amsterdam/3764_orteliusstraat,Orteliusstraat ,1056 PK,1450.0,60,2,Gestoffeerd,beschikbaar,2020-06-15 12:25:13.826992
https://www.woonnet.nl/huurwoning/amsterdam/4865850_lindengracht,Lindengracht ,1015 KB,1350.0,40,1,Gestoffeerd Of Gemeubileerd,beschikbaar,2020-06-15 12:25:14.133494
https://www.woonnet.nl/huurwoning/amsterdam/3918407_weteringschans,Weteringschans ,1017 RV,2000.0,87,1,Gestoffeerd,beschikbaar,2020-06-15 12:25:14.470107
