,street,zipcode,price,sq,rooms,gestoffeerd,available,date added
https://www.woonnet.nl/huurwoning/amsterdam/9501994_duinluststraat,Duinluststraat 30 B,1024 VK,1795.0,87,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:31.729322
https://www.woonnet.nl/huurwoning/amsterdam/1370366_kinkerstraat,Kinkerstraat ,1053 DB,1550.0,1,99,onbekend,onbekend,2020-04-26 11:18:31.809195
https://www.woonnet.nl/huurwoning/amsterdam/9502018_entrepotdok,Entrepotdok 120,1018 AD,2750.0,150,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:31.810037
https://www.woonnet.nl/huurwoning/amsterdam/9502021_pieter-cornelisz-hooftstraat,Pieter Cornelisz. Hooftstraat 57 I,1071 BN,1950.0,70,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:31.810812
https://www.woonnet.nl/huurwoning/amsterdam/1363816_archimedesweg,Archimedesweg ,1094 GA,1800.0,3,99,onbekend,onbekend,2020-04-26 11:18:31.893860
https://www.woonnet.nl/huurwoning/amsterdam/9501904_korte-leidsedwarsstraat,Korte Leidsedwarsstraat 169 D,1017 RA,1495.0,40,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:31.894706
https://www.woonnet.nl/huurwoning/amsterdam/9501935_driehoekstraat,Driehoekstraat ,1015 GL,1700.0,70,2,Gemeubileerd,beschikbaar,2020-04-26 11:18:31.973676
https://www.woonnet.nl/huurwoning/amsterdam/700817_van-reigersbergenstraat,Van Reigersbergenstraat ,1052 JD,1295.0,1,99,onbekend,onbekend,2020-04-26 11:18:32.060806
https://www.woonnet.nl/huurwoning/amsterdam/9501940_entrepotdok,Entrepotdok 122,1018 AD,2500.0,110,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:32.414771
https://www.woonnet.nl/huurwoning/amsterdam/9501962_michelangelostraat,Michelangelostraat ,1077 BW,1850.0,95,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:32.415354
https://www.woonnet.nl/huurwoning/amsterdam/7267_huidekoperstraat,Huidekoperstraat ,1017 ZL,1800.0,2,99,onbekend,onbekend,2020-04-26 11:18:32.496558
https://www.woonnet.nl/huurwoning/amsterdam/9501854_pieter-langendijkstraat,Pieter Langendijkstraat 64 hs,1054 ZC,1500.0,74,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:32.497402
https://www.woonnet.nl/huurwoning/amsterdam/9501865_minervalaan-31-ii,Minervalaan 31 Ii* ,1077 NL,2500.0,135,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:32.498166
https://www.woonnet.nl/huurwoning/amsterdam/6199_hje-wenckebachweg,H.J.E. Wenckebachweg ,1096 AN,775.0,25,1,Gestoffeerd,01-05-2020,2020-04-26 11:18:32.498996
https://www.woonnet.nl/huurwoning/amsterdam/9501886_volewijkshof,Volewijkshof ,1031 AG,1650.0,77,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:32.499746
https://www.woonnet.nl/huurwoning/amsterdam/9501893_groenhoven,Groenhoven 140,1103 LB,1300.0,54,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:32.500415
https://www.woonnet.nl/huurwoning/amsterdam/4156_delflandplein,Delflandplein ,1062 HV,542.0,74,3,Gestoffeerd,15-05-2020,2020-04-26 11:18:32.501103
https://www.woonnet.nl/huurwoning/amsterdam/9501767_aalbersestraat,Aalbersestraat ,1067 RG,1675.0,53,3,Gestoffeerd,beschikbaar,2020-04-26 11:18:32.944053
https://www.woonnet.nl/huurwoning/amsterdam/9501786_tongelaer,Tongelaer ,1083 BT,1500.0,70,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:33.029841
https://www.woonnet.nl/huurwoning/amsterdam/8625_lange-leidsedwarsstraat,Lange Leidsedwarsstraat ,1017 NM,1000.0,30,1,Gestoffeerd,01-05-2020,2020-04-26 11:18:33.030695
https://www.woonnet.nl/huurwoning/amsterdam/9501801_sassenheimstraat,Sassenheimstraat ,1059 BB,1500.0,60,1,Gemeubileerd,2020-05-01,2020-04-26 11:18:33.106581
https://www.woonnet.nl/huurwoning/amsterdam/9501811_apollolaan,Apollolaan 51 4b,1077 AE,1300.0,35,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:33.107427
https://www.woonnet.nl/huurwoning/amsterdam/1774_ferdinand-bolstraat,Ferdinand Bolstraat ,1072 LH,1250.0,32,1,Gestoffeerd,01-05-2020,2020-04-26 11:18:33.108228
https://www.woonnet.nl/huurwoning/amsterdam/9501706_jodenbreestraat,Jodenbreestraat ,1011 NK,1800.0,65,1,Beschikbaar per: 2020-07-01,gratis!</span>,2020-04-26 11:18:33.188044
https://www.woonnet.nl/huurwoning/amsterdam/9501708_tweede-jan-steenstraat,Tweede Jan Steenstraat 111 B,1074 CN,1650.0,66,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:33.188858
https://www.woonnet.nl/huurwoning/amsterdam/1704_nieuwezijds-voorburgwal,Nieuwezijds Voorburgwal ,1012 RK,775.0,30,1,Gestoffeerd,01-06-2020,2020-04-26 11:18:33.189657
https://www.woonnet.nl/huurwoning/amsterdam/9501740_pruimenstraat,Pruimenstraat 10 B,1033 KM,1550.0,80,3,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:33.549812
https://www.woonnet.nl/huurwoning/amsterdam/9501749_overtoom,Overtoom ,1054 JD,1875.0,74,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:33.550404
https://www.woonnet.nl/huurwoning/amsterdam/6646239_woubruggestraat,Woubruggestraat ,1059 VN,1545.0,2,99,onbekend,onbekend,2020-04-26 11:18:33.627033
https://www.woonnet.nl/huurwoning/amsterdam/9501766_kerkstraat,Kerkstraat ,1017 GA,2000.0,80,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:33.713475
https://www.woonnet.nl/huurwoning/amsterdam/9501647_jacob-van-lennepstraat,Jacob Van Lennepstraat ,1053 HA,1850.0,72,2,Beschikbaar per: 2020-05-31,gratis!</span>,2020-04-26 11:18:33.791828
https://www.woonnet.nl/huurwoning/amsterdam/6488_ijsselmeerstraat,IJsselmeerstraat ,1024 ML,667.0,130,3,Gestoffeerd,01-05-2020,2020-04-26 11:18:33.792682
https://www.woonnet.nl/huurwoning/amsterdam/9501658_lange-niezel,Lange Niezel ,1012 GT,1950.0,70,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:33.793455
https://www.woonnet.nl/huurwoning/amsterdam/9501673_fleerde,Fleerde 7,1102 AV,1600.0,100,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:33.794190
https://www.woonnet.nl/huurwoning/amsterdam/9326_m-gandhilaan,M. Gandhilaan ,1069 ND,1020.0,80,2,Gestoffeerd,01-05-2020,2020-04-26 11:18:33.794906
https://www.woonnet.nl/huurwoning/amsterdam/9501682_overtoom,Overtoom ,1054 HA,2500.0,2,99,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:34.249754
https://www.woonnet.nl/huurwoning/amsterdam/9501634_ruysdaelstraat,Ruysdaelstraat 58 I,1071 XE,1750.0,56,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:34.250572
https://www.woonnet.nl/huurwoning/amsterdam/2122_goudsbloemstraat,Goudsbloemstraat ,1015 JK,1250.0,42,1,Gestoffeerd,01-05-2020,2020-04-26 11:18:34.251377
https://www.woonnet.nl/huurwoning/amsterdam/9501640_entrepotdok,Entrepotdok 122,1018 AD,2450.0,110,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:34.252139
https://www.woonnet.nl/huurwoning/amsterdam/9501589_m-gandhilaan,M. Gandhilaan 63,1069 NC,1600.0,68,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:34.252901
https://www.woonnet.nl/huurwoning/amsterdam/3937_mauvestraat,Mauvestraat ,1073 RJ,750.0,55,2,Gestoffeerd,01-05-2020,2020-04-26 11:18:34.253592
https://www.woonnet.nl/huurwoning/amsterdam/9501598_evert-cornelisstraat,Evert Cornelisstraat 3 II,1077 KV,2495.0,105,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:34.254246
https://www.woonnet.nl/huurwoning/amsterdam/9501503_ferdinant-spitstraat-69-pp,Ferdinant Spitstraat 69 + Pp ,1069 KB,1990.0,150,3,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:34.254916
https://www.woonnet.nl/huurwoning/amsterdam/1920_rustenburgerstraat,Rustenburgerstraat ,1072 GZ,500.0,60,4,Gestoffeerd,01-05-2020,2020-04-26 11:18:34.255832
https://www.woonnet.nl/huurwoning/amsterdam/9501505_blokmakerstraat,Blokmakerstraat 25,1013 DG,1800.0,82,3,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:35.904482
https://www.woonnet.nl/huurwoning/amsterdam/9501508_stadionweg,Stadionweg 146 3,1077 SZ,1950.0,116,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:35.905045
https://www.woonnet.nl/huurwoning/amsterdam/2862_singel,Singel ,1012 VC,1350.0,42,1,Gestoffeerd,01-05-2020,2020-04-26 11:18:35.905656
https://www.woonnet.nl/huurwoning/amsterdam/9501511_van-walbeeckstraat,Van Walbeeckstraat 53 III,1058 CK,1600.0,59,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:35.906191
https://www.woonnet.nl/huurwoning/amsterdam/9501544_apollolaan,Apollolaan 51 4b,1077 AE,1300.0,35,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:35.906724
https://www.woonnet.nl/huurwoning/amsterdam/7569_bos-en-lommerplantsoen,Bos en Lommerplantsoen ,1055 AA,950.0,27,1,Gestoffeerd,01-05-2020,2020-04-26 11:18:35.907267
https://www.woonnet.nl/huurwoning/amsterdam/9501548_leidsestraat,Leidsestraat ,1017 NS,2300.0,90,4,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:35.989335
https://www.woonnet.nl/huurwoning/amsterdam/9501451_burgemeester-de-vlugtlaan,Burgemeester De Vlugtlaan 151 A,1063 BK,1500.0,75,3,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:35.990088
https://www.woonnet.nl/huurwoning/amsterdam/2239_cjk-van-aalststraat,C.J.K. van Aalststraat ,1019 JZ,1020.0,79,3,Gestoffeerd,01-05-2020,2020-04-26 11:18:35.990763
https://www.woonnet.nl/huurwoning/amsterdam/9501361_volewijkshof,Volewijkshof ,1031 AH,1675.0,88,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:36.537924
https://www.woonnet.nl/huurwoning/amsterdam/9501378_van-heenvlietlaan,Van Heenvlietlaan ,1083 CR,1950.0,126,3,Gestoffeerd,beschikbaar,2020-04-26 11:18:36.625910
https://www.woonnet.nl/huurwoning/amsterdam/8678_graaf-florisstraat,Graaf Florisstraat ,1091 TG,1500.0,60,2,Gestoffeerd,01-05-2020,2020-04-26 11:18:36.626745
https://www.woonnet.nl/huurwoning/amsterdam/9501398_bloemstraat,Bloemstraat 79 3,1016 KX,1550.0,40,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:36.627393
https://www.woonnet.nl/huurwoning/amsterdam/9501405_vinkenstraat,Vinkenstraat ,1013 JL,1650.0,60,1,Gestoffeerd,2020-05-15,2020-04-26 11:18:36.701938
https://www.woonnet.nl/huurwoning/amsterdam/9993_kleiburg,Kleiburg ,1104 EA,600.0,90,3,Gestoffeerd,08-05-2020,2020-04-26 11:18:36.702740
https://www.woonnet.nl/huurwoning/amsterdam/9501408_kolfschotenstraat,Kolfschotenstraat ,1104 NV,1350.0,50,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:36.778344
https://www.woonnet.nl/huurwoning/amsterdam/9501422_koggestraat,Koggestraat ,1012 TA,1700.0,75,1,Gemeubileerd,beschikbaar,2020-04-26 11:18:36.854660
https://www.woonnet.nl/huurwoning/amsterdam/7088_admiraal-de-ruijterweg,Admiraal De Ruijterweg ,1055 ND,1250.0,62,2,Gestoffeerd,15-05-2020,2020-04-26 11:18:36.855541
https://www.woonnet.nl/huurwoning/amsterdam/9501272_agamemnonstraat,Agamemnonstraat 35 huis,1076 LP,2000.0,75,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:37.212964
https://www.woonnet.nl/huurwoning/amsterdam/9501281_lijnbaansgracht,Lijnbaansgracht ,1015 TW,1500.0,52,1,Beschikbaar per: 2020-06-01,gratis!</span>,2020-04-26 11:18:37.297103
https://www.woonnet.nl/huurwoning/amsterdam/9712_dolingadreef,Dolingadreef ,1102 WS,850.0,40,1,Gemeubileerd,01-05-2020,2020-04-26 11:18:37.297968
https://www.woonnet.nl/huurwoning/amsterdam/9501282_keizersgracht,Keizersgracht ,1015 CD,2750.0,135,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:37.381436
https://www.woonnet.nl/huurwoning/amsterdam/9501286_pieter-aertszstraat,Pieter Aertszstraat ,1015 DT,1750.0,63,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:37.460825
https://www.woonnet.nl/huurwoning/amsterdam/1313_leusdenhof,Leusdenhof ,1108 BZ,1000.0,65,2,Gestoffeerd,01-05-2020,2020-04-26 11:18:37.461684
https://www.woonnet.nl/huurwoning/amsterdam/9501319_ranonkelkade,Ranonkelkade 84,1031 XX,1500.0,50,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:37.462452
https://www.woonnet.nl/huurwoning/amsterdam/9501157_reguliersdwarsstraat,Reguliersdwarsstraat ,1017 BJ,1650.0,39,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:37.463209
https://www.woonnet.nl/huurwoning/amsterdam/3490_molukkenstraat,Molukkenstraat ,1095 AV,1300.0,43,2,Gestoffeerd,01-05-2020,2020-04-26 11:18:37.463996
https://www.woonnet.nl/huurwoning/amsterdam/9501175_spuistraat,Spuistraat 257 B1,1012 VR,1600.0,37,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:37.823372
https://www.woonnet.nl/huurwoning/amsterdam/9501248_speerstraat,Speerstraat ,1076 XM,1750.0,46,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:37.905121
https://www.woonnet.nl/huurwoning/amsterdam/7204_olympiaplein,Olympiaplein ,1076 AL,750.0,28,1,Gestoffeerd,01-05-2020,2020-04-26 11:18:37.905976
https://www.woonnet.nl/huurwoning/amsterdam/9501055_bart-poesiatstraat-13-pp,Bart Poesiatstraat 13 + Pp ,1069 RV,1850.0,125,3,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:37.906742
https://www.woonnet.nl/huurwoning/amsterdam/9501069_carolina-macgillavrylaan,Carolina Macgillavrylaan ,1098,1800.0,90,2,Gemeubileerd,2020-05-01,2020-04-26 11:18:37.987958
https://www.woonnet.nl/huurwoning/amsterdam/2392_bijlmerdreef,Bijlmerdreef ,1102 AC,985.0,93,2,Gestoffeerd,01-05-2020,2020-04-26 11:18:37.988841
https://www.woonnet.nl/huurwoning/amsterdam/9501082_wijdesteeg-pp,Wijdesteeg P.p ,1012 RN,550.0,999,99,onbekend,onbekend,2020-04-26 11:18:37.989579
https://www.woonnet.nl/huurwoning/amsterdam/9501092_cliostraat,Cliostraat ,1075 KZ,1750.0,45,1,Gemeubileerd,beschikbaar,2020-04-26 11:18:38.075715
https://www.woonnet.nl/huurwoning/amsterdam/2065_prins-hendrikkade,Prins Hendrikkade ,1012 TL,950.0,257,2,Gestoffeerd,01-05-2020,2020-04-26 11:18:38.076593
https://www.woonnet.nl/huurwoning/amsterdam/9501095_marnixstraat,Marnixstraat ,1015 VT,1450.0,31,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:38.430204
https://www.woonnet.nl/huurwoning/amsterdam/9501153_bloemstraat,Bloemstraat 79 II,1016 KX,1550.0,45,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:38.430797
https://www.woonnet.nl/huurwoning/amsterdam/4010_trompenburgstraat,Trompenburgstraat ,1079 TX,567.0,92,3,Gestoffeerd,01-05-2020,2020-04-26 11:18:38.431423
https://www.woonnet.nl/huurwoning/amsterdam/9501009_rustenburgerdwarsstraat,Rustenburgerdwarsstraat ,1074 JJ,1850.0,70,2,Gemeubileerd,beschikbaar,2020-04-26 11:18:38.514002
https://www.woonnet.nl/huurwoning/amsterdam/9501025_johan-hofmanstraat,Johan Hofmanstraat ,1069 LA,1950.0,135,4,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:38.593997
https://www.woonnet.nl/huurwoning/amsterdam/9670_van-der-helstplein,Van der Helstplein ,1072 PH,1150.0,35,1,Gemeubileerd,01-05-2020,2020-04-26 11:18:38.594855
https://www.woonnet.nl/huurwoning/amsterdam/9501040_apollolaan,Apollolaan 51 1,1077 AE,2750.0,122,3,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:38.595618
https://www.woonnet.nl/huurwoning/amsterdam/9501045_henri-zagwijnstraat,Henri Zagwijnstraat 14 II,1077 XR,2200.0,109,3,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:38.596373
https://www.woonnet.nl/huurwoning/amsterdam/1811_langswater,Langswater ,1069 EC,1250.0,70,3,Gestoffeerd,01-05-2020,2020-04-26 11:18:38.597162
https://www.woonnet.nl/huurwoning/amsterdam/9500874_vechtstraat,Vechtstraat ,1078 VB,1900.0,60,3,Gestoffeerd,beschikbaar,2020-04-26 11:18:39.356869
https://www.woonnet.nl/huurwoning/amsterdam/9500898_nieuwezijds-voorburgwal,Nieuwezijds Voorburgwal ,1012 MJ,1800.0,70,2,Gemeubileerd,beschikbaar,2020-04-26 11:18:39.437289
https://www.woonnet.nl/huurwoning/amsterdam/4971_bert-haanstrakade,Bert Haanstrakade ,1087 HR,869.0,51,1,Gestoffeerd,01-05-2020,2020-04-26 11:18:39.438178
https://www.woonnet.nl/huurwoning/amsterdam/9500911_eerste-schinkelstraat,Eerste Schinkelstraat 2 A,1075 TX,1600.0,60,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:39.438948
https://www.woonnet.nl/huurwoning/amsterdam/9500788_van-walbeeckstraat,Van Walbeeckstraat 55 hs,1058 CK,1750.0,55,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:39.439713
https://www.woonnet.nl/huurwoning/amsterdam/1199_deurloostraat,Deurloostraat ,1078 JB,1050.0,45,1,Gestoffeerd,01-05-2020,2020-04-26 11:18:39.440410
https://www.woonnet.nl/huurwoning/amsterdam/9500791_overtoom,Overtoom ,1054 HA,2250.0,2,99,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:39.518825
https://www.woonnet.nl/huurwoning/amsterdam/9500819_isingstraat-den-haag,Isingstraat Den Haag ,2522 JK,1300.0,80,3,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:39.600093
https://www.woonnet.nl/huurwoning/amsterdam/1940_rijswijkstraat,Rijswijkstraat ,1062 ES,1315.0,63,2,Gestoffeerd,01-05-2020,2020-04-26 11:18:39.601342
https://www.woonnet.nl/huurwoning/amsterdam/9500707_eikenweg,Eikenweg 74 C,1092 CB,1500.0,50,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:40.047516
https://www.woonnet.nl/huurwoning/amsterdam/9500762_eerste-constantijn-huygensstraat,Eerste Constantijn Huygensstraat 73 I,1054 BT,2100.0,116,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:40.048084
https://www.woonnet.nl/huurwoning/amsterdam/9500596_korte-leidsedwarsstraat,Korte Leidsedwarsstraat 169 D,1017 RA,1495.0,40,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:40.048952
https://www.woonnet.nl/huurwoning/amsterdam/9500637_anna-blamansingel,Anna Blamansingel 130,1102 SV,1450.0,50,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:40.049470
https://www.woonnet.nl/huurwoning/amsterdam/9500525_saxen-weimarlaan,Saxen-Weimarlaan 14 - IV,1075 CB,2100.0,85,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:40.050307
https://www.woonnet.nl/huurwoning/amsterdam/9500531_rupelmonde,Rupelmonde 65,1081 GR,1550.0,66,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:40.050800
https://www.woonnet.nl/huurwoning/amsterdam/9500533_rosy-wertheimstraat,Rosy Wertheimstraat 59,1082 MZ,1995.0,78,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:40.403360
https://www.woonnet.nl/huurwoning/amsterdam/9500571_lange-leidsedwarsstraat,Lange Leidsedwarsstraat 32 - B,1017 NL,1475.0,55,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:40.404288
https://www.woonnet.nl/huurwoning/amsterdam/9500592_milletstraat,Milletstraat 17 huis,1077 ZA,2650.0,113,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:40.405244
https://www.woonnet.nl/huurwoning/amsterdam/9500406_grote-ruwenberg,Grote Ruwenberg 7 3,1083 BR,1500.0,65,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:40.405858
https://www.woonnet.nl/huurwoning/amsterdam/9500410_deurloostraat,Deurloostraat ,1078 HJ,1650.0,90,2,Gestoffeerd,beschikbaar,2020-04-26 11:18:40.481971
https://www.woonnet.nl/huurwoning/amsterdam/9500437_apollolaan,Apollolaan 45 B,1077 AD,2250.0,120,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:40.482626
https://www.woonnet.nl/huurwoning/amsterdam/9500501_teslastraat,Teslastraat 154,1098 VM,1950.0,98,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:40.844406
https://www.woonnet.nl/huurwoning/amsterdam/9500302_pekelharingstraat,Pekelharingstraat ,1097 HH,1700.0,58,2,Beschikbaar per: 2020-07-01,gratis!</span>,2020-04-26 11:18:40.922742
https://www.woonnet.nl/huurwoning/amsterdam/9500312_rijswijkstraat,Rijswijkstraat 4 - studio,1059 GK,720.0,28,99,onbekend,onbekend,2020-04-26 11:18:41.001331
https://www.woonnet.nl/huurwoning/amsterdam/9500322_prinsengracht,Prinsengracht ,1015 NA,1700.0,55,1,Gemeubileerd,beschikbaar,2020-04-26 11:18:41.091762
https://www.woonnet.nl/huurwoning/amsterdam/9500371_lutmastraat,Lutmastraat ,1072 JJ,1600.0,60,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:41.169585
https://www.woonnet.nl/huurwoning/amsterdam/9500374_herengracht,Herengracht ,1015 BA,1995.0,90,1,Gemeubileerd,beschikbaar,2020-04-26 11:18:41.247595
https://www.woonnet.nl/huurwoning/amsterdam/9500179_rustenburgerstraat,Rustenburgerstraat ,1074 ET,1600.0,70,1,Gestoffeerd,beschikbaar,2020-04-26 11:18:41.686648
https://www.woonnet.nl/huurwoning/amsterdam/9500191_kloveniersburgwal,Kloveniersburgwal ,1012 CW,2100.0,80,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:41.774386
https://www.woonnet.nl/huurwoning/amsterdam/9500194_assumburg,Assumburg ,1081 GA,2000.0,110,4,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:41.854196
https://www.woonnet.nl/huurwoning/amsterdam/9500205_rietwijkerstraat,Rietwijkerstraat 74 bg,1059 XC,1250.0,45,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:41.855016
https://www.woonnet.nl/huurwoning/amsterdam/9500214_s-gravesandeplein,'s-Gravesandeplein 25 -III,1091 BB,1350.0,60,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:41.856312
https://www.woonnet.nl/huurwoning/amsterdam/9500099_jeltje-de-bosch-kemperpad,Jeltje De Bosch Kemperpad ,1054 PH,1700.0,73,2,Gemeubileerd,beschikbaar,2020-04-26 11:18:41.974099
https://www.woonnet.nl/huurwoning/amsterdam/9500107_lange-leidsedwarsstraat,Lange Leidsedwarsstraat ,1017 NR,1475.0,52,1,Gestoffeerd,beschikbaar,2020-04-26 11:18:42.405865
https://www.woonnet.nl/huurwoning/amsterdam/9500130_reijnier-vinkeleskade,Reijnier Vinkeleskade ,1071 SN,3000.0,150,3,Gestoffeerd,beschikbaar,2020-04-26 11:18:42.487454
https://www.woonnet.nl/huurwoning/amsterdam/9500137_stadionweg,Stadionweg 135 III,1077 SL,2350.0,120,3,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:42.488841
https://www.woonnet.nl/huurwoning/amsterdam/9500150_joan-melchior-kemperstraat,Joan Melchior Kemperstraat 42 -I,1051 TS,1450.0,40,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:42.489624
https://www.woonnet.nl/huurwoning/amsterdam/9500177_praterlaan,Praterlaan 150,1098 WT,1650.0,95,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:42.490857
https://www.woonnet.nl/huurwoning/amsterdam/9500049_eerste-jan-steenstraat,Eerste Jan Steenstraat ,1072 NH,1350.0,65,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:42.574594
https://www.woonnet.nl/huurwoning/amsterdam/9500052_van-noortkade,Van Noortkade ,1013 BZ,1500.0,53,1,Gemeubileerd,beschikbaar,2020-04-26 11:18:43.010661
https://www.woonnet.nl/huurwoning/amsterdam/9500053_gerard-hulst-van-keulenstraat,Gerard Hulst Van Keulenstraat ,1086 ZD,2600.0,176,3,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:43.094615
https://www.woonnet.nl/huurwoning/amsterdam/9500078_elandsgracht,Elandsgracht ,1016 TV,1800.0,50,1,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:43.173958
https://www.woonnet.nl/huurwoning/amsterdam/9500086_apollolaan,Apollolaan 45 B,1077 AD,2950.0,120,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:43.174687
https://www.woonnet.nl/huurwoning/amsterdam/9500090_backershagen,Backershagen ,1082 GR,1950.0,126,3,Gestoffeerd,beschikbaar,2020-04-26 11:18:43.262972
https://www.woonnet.nl/huurwoning/amsterdam/9500093_quellijnstraat,Quellijnstraat ,1072 XM,1250.0,35,1,Gestoffeerd,beschikbaar,2020-04-26 11:18:43.343891
https://www.woonnet.nl/huurwoning/amsterdam/9499982_trompenburgstraat,Trompenburgstraat ,1079 TM,1529.0,85,2,Gestoffeerd,beschikbaar,2020-04-26 11:18:43.770301
https://www.woonnet.nl/huurwoning/amsterdam/9500003_wedderborg,Wedderborg 10,1082 TA,1650.0,67,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:43.771077
https://www.woonnet.nl/huurwoning/amsterdam/9500012_van-middellandtstraat,Van Middellandtstraat ,1057 AP,2000.0,100,2,Gemeubileerd,beschikbaar,2020-04-26 11:18:43.856608
https://www.woonnet.nl/huurwoning/amsterdam/9499900_michelangelostraat,Michelangelostraat 106 I,1077 CG,2350.0,112,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:43.857211
https://www.woonnet.nl/huurwoning/amsterdam/9499932_minervalaan-31-ii,Minervalaan 31 Ii* ,1077 NL,2500.0,135,2,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:43.858444
https://www.woonnet.nl/huurwoning/amsterdam/9499785_gustav-mahlerlaan,Gustav Mahlerlaan ,1082 MV,1750.0,50,99,onbekend,onbekend,2020-04-26 11:18:43.935529
https://www.woonnet.nl/huurwoning/amsterdam/9499813_bolestein,Bolestein ,1081 CP,2950.0,130,4,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:44.359774
https://www.woonnet.nl/huurwoning/amsterdam/9499814_michelangelostraat,Michelangelostraat 106 III,1077 CG,2800.0,140,3,Per direct beschikbaar,gratis!</span>,2020-04-26 11:18:44.360561
